date,home,away,neutral,hg,ag,actual,cutoff,train_n,model,p_home,p_draw,p_away,predictable
2025-11-13,Algeria,Zimbabwe,True,3,1,home,2025-11-12,4981,dixon_coles,0.7152383668083233,0.2063060631687693,0.07845557002290758,True
2025-11-13,Canada,Ecuador,False,0,0,draw,2025-11-12,4981,dixon_coles,0.25303326519348945,0.3633759058342414,0.38359082897226915,True
2025-11-13,Czech Republic,San Marino,False,1,0,home,2025-11-12,4981,dixon_coles,0.9959939353721217,0.0036235397583266513,0.000382524869552072,True
2025-11-13,Hong Kong,Cambodia,False,1,1,draw,2025-11-12,4981,dixon_coles,0.8086114088040273,0.12568994921110366,0.06569864198486913,True
2025-11-13,Lithuania,Israel,False,0,0,draw,2025-11-12,4981,dixon_coles,0.13256823191319578,0.18844032122263119,0.6789914468641731,True
2025-11-13,Bangladesh,Nepal,False,2,2,draw,2025-11-12,4981,dixon_coles,0.3907825669618764,0.3541768430518023,0.25504058998632123,True
2025-11-13,Thailand,Singapore,False,3,2,home,2025-11-12,4981,dixon_coles,0.8113070484959617,0.12577360926695116,0.0629193422370872,True
2025-11-13,United Arab Emirates,Iraq,False,1,1,draw,2025-11-12,4981,dixon_coles,0.438237473257543,0.3078570863322272,0.2539054404102298,True
2025-11-13,Cameroon,DR Congo,True,0,1,away,2025-11-12,4981,dixon_coles,0.30864115503642386,0.35397601897305403,0.3373828259905223,True
2025-11-13,Nigeria,Gabon,True,4,1,home,2025-11-12,4981,dixon_coles,0.5437877897966696,0.2507108894615799,0.20550132074175054,True
2025-11-13,North Macedonia,Latvia,False,0,0,draw,2025-11-12,4981,dixon_coles,0.7011614152802512,0.21041603346163226,0.0884225512581165,True
2025-11-13,Republic of Ireland,Portugal,False,2,0,home,2025-11-12,4981,dixon_coles,0.10406809577820691,0.20110638742752002,0.6948255167942732,True
2025-11-14,Tunisia,Jordan,False,3,2,home,2025-11-12,4981,dixon_coles,0.5842613534265488,0.27504191806442946,0.14069672850902162,True
2025-11-14,Uzbekistan,Egypt,True,2,0,home,2025-11-12,4981,dixon_coles,0.2627000160911743,0.3802655307580096,0.35703445315081633,True
2025-11-14,Gibraltar,Montenegro,False,1,2,away,2025-11-12,4981,dixon_coles,0.07112484588700878,0.22063875863329635,0.7082363954796947,True
2025-11-14,Croatia,Faroe Islands,False,3,1,home,2025-11-12,4981,dixon_coles,0.853941168173288,0.11631253886301762,0.029746292963694278,True
2025-11-14,Poland,Netherlands,False,1,1,draw,2025-11-12,4981,dixon_coles,0.20375960634192103,0.21742931134822685,0.578811082309852,True
2025-11-14,Finland,Malta,False,0,1,away,2025-11-12,4981,dixon_coles,0.7469886264476681,0.18037631782779015,0.07263505572454178,True
2025-11-14,Slovakia,Northern Ireland,False,1,0,home,2025-11-12,4981,dixon_coles,0.4611468400037787,0.3089321458324398,0.22992101416378163,True
2025-11-14,Luxembourg,Germany,False,0,2,away,2025-11-12,4981,dixon_coles,0.03973134462546556,0.11689398344975169,0.8433746719247827,True
2025-11-14,Saudi Arabia,Ivory Coast,False,1,0,home,2025-11-12,4981,dixon_coles,0.2546326665632472,0.35197041224159936,0.3933969211951535,True
2025-11-14,Burkina Faso,Niger,True,3,2,home,2025-11-12,4981,dixon_coles,0.5168968791621534,0.237263292475088,0.24583982836275853,True
2025-11-14,Uganda,Chad,True,2,1,home,2025-11-12,4981,dixon_coles,0.6475191976324295,0.2563975903562159,0.09608321201135456,True
2025-11-14,Comoros,Namibia,False,1,0,home,2025-11-12,4981,dixon_coles,0.4892684611252098,0.27144398350307775,0.23928755537171245,True
2025-11-14,Oman,Sudan,False,2,0,home,2025-11-12,4981,dixon_coles,0.42009578099735095,0.37653896192007597,0.20336525708257314,True
2025-11-14,Morocco,Mozambique,False,1,0,home,2025-11-12,4981,dixon_coles,0.9012800700759622,0.07915161028735819,0.019568319636679567,True
2025-11-14,South Korea,Bolivia,False,2,0,home,2025-11-12,4981,dixon_coles,0.6238627839055579,0.20629943277096743,0.16983778332347485,True
2025-11-14,Australia,Venezuela,True,0,1,away,2025-11-12,4981,dixon_coles,0.45004090388889895,0.29357055844036367,0.25638853767073744,True
2025-11-14,Angola,Argentina,False,0,2,away,2025-11-12,4981,dixon_coles,0.03561777879327314,0.1548579882992207,0.8095242329075063,True
2025-11-14,Japan,Ghana,False,2,0,home,2025-11-12,4981,dixon_coles,0.7921244858455145,0.13950821578954223,0.06836729836494328,True
2025-11-15,Cyprus,Austria,False,0,2,away,2025-11-12,4981,dixon_coles,0.06364173462877665,0.13245384284516207,0.8039044225260614,True
2025-11-15,Bosnia and Herzegovina,Romania,False,3,1,home,2025-11-12,4981,dixon_coles,0.2754577950810795,0.28827890908732956,0.43626329583159096,True
2025-11-15,Liechtenstein,Wales,False,0,1,away,2025-11-12,4981,dixon_coles,0.009821829335311307,0.06995411448337795,0.9202240561813109,True
2025-11-15,Kazakhstan,Belgium,False,1,1,draw,2025-11-12,4981,dixon_coles,0.04952554727286236,0.1139562544779915,0.8365181982491461,True
2025-11-15,Martinique,Cuba,True,0,2,away,2025-11-12,4981,dixon_coles,0.5868332383732593,0.2676638687335069,0.14550289289323382,True
2025-11-15,Saint Vincent and the Grenadines,Saint Lucia,True,3,1,home,2025-11-12,4981,dixon_coles,0.5760308521214687,0.21831491577371948,0.20565423210481154,True
2025-11-15,Guyana,Bonaire,True,2,1,home,2025-11-12,4981,dixon_coles,0.8376542896984555,0.11412019210852736,0.04822551819301723,True
2025-11-15,Saint Martin,Belize,True,0,1,away,2025-11-12,4981,dixon_coles,0.42323009232495135,0.27111894383914914,0.3056509638358995,True
2025-11-15,Barbados,Aruba,True,0,3,away,2025-11-12,4981,dixon_coles,0.34982272995248065,0.25746765733557153,0.3927096127119479,True
2025-11-15,Bahamas,British Virgin Islands,True,0,6,away,2025-11-12,4981,dixon_coles,0.4515203657118117,0.2946112690031569,0.25386836528503154,True
2025-11-15,Cayman Islands,Anguilla,False,4,0,home,2025-11-12,4981,dixon_coles,0.641524341703793,0.2578616016373368,0.10061405665887013,True
2025-11-15,Georgia,Spain,False,0,4,away,2025-11-12,4981,dixon_coles,0.09909146770141317,0.15521345456629262,0.7456950777322944,True
2025-11-15,Dominica,Sint Maarten,True,2,3,away,2025-11-12,4981,dixon_coles,0.28348446542177275,0.24965134247574128,0.46686419210248603,True
2025-11-15,Turkey,Bulgaria,False,2,0,home,2025-11-12,4981,dixon_coles,0.8731459275530442,0.08893763433322599,0.037916438113729786,True
2025-11-15,Russia,Chile,False,0,2,away,2025-11-12,4981,dixon_coles,0.5063040228167457,0.3003680426903385,0.19332793449291574,True
2025-11-15,Denmark,Belarus,False,2,2,draw,2025-11-12,4981,dixon_coles,0.9323761979218825,0.05267027799466883,0.014953524083448404,True
2025-11-15,Greece,Scotland,False,3,2,home,2025-11-12,4981,dixon_coles,0.5429839436630238,0.2504241929805455,0.2065918633564306,True
2025-11-15,Libya,Mauritania,False,1,0,home,2025-11-12,4981,dixon_coles,0.5153440154264433,0.29770555476438554,0.18695042980917118,True
2025-11-15,Kuwait,Tanzania,True,4,3,home,2025-11-12,4981,dixon_coles,0.24917279326708333,0.41297682182792167,0.3378503849049948,True
2025-11-15,Lesotho,Malawi,True,0,0,draw,2025-11-12,4981,dixon_coles,0.2695470189254666,0.3275509035914448,0.4029020774830885,True
2025-11-15,Brazil,Senegal,True,2,0,home,2025-11-12,4981,dixon_coles,0.5262257225867897,0.2798022656838144,0.19397201172939582,True
2025-11-15,Guinea,Liberia,True,2,0,home,2025-11-12,4981,dixon_coles,0.6105581967952657,0.24989818456112656,0.1395436186436075,True
2025-11-15,Mexico,Uruguay,False,0,0,draw,2025-11-12,4981,dixon_coles,0.22363536028197822,0.30866663979811926,0.4676979999199026,True
2025-11-15,South Africa,Zambia,False,3,1,home,2025-11-12,4981,dixon_coles,0.5784134164741415,0.2514966156550832,0.1700899678707753,True
2025-11-15,United States,Paraguay,False,2,1,home,2025-11-12,4981,dixon_coles,0.33605740356694913,0.31815006718191663,0.3457925292511343,True
2025-11-15,Slovenia,Kosovo,False,0,2,away,2025-11-12,4981,dixon_coles,0.42738625429839006,0.32426300171316547,0.2483507439884445,True
2025-11-15,Switzerland,Sweden,False,4,1,home,2025-11-12,4981,dixon_coles,0.6791467585712281,0.17715165806178818,0.14370158336698372,True
2025-11-15,Colombia,New Zealand,True,2,1,home,2025-11-12,4981,dixon_coles,0.8030552758666953,0.1526059409592772,0.044338783174027466,True
2025-11-16,Italy,Norway,False,1,4,away,2025-11-12,4981,dixon_coles,0.414735070243198,0.2393520269664272,0.34591290279037473,True
2025-11-16,Serbia,Latvia,False,2,1,home,2025-11-12,4981,dixon_coles,0.8562622308142509,0.11216301415019207,0.03157475503555729,True
2025-11-16,Albania,England,False,0,2,away,2025-11-12,4981,dixon_coles,0.12818005767417512,0.2685107463838387,0.6033091959419863,True
2025-11-16,Moldova,Israel,False,1,4,away,2025-11-12,4981,dixon_coles,0.1040642619036973,0.14272372068513853,0.7532120174111641,True
2025-11-16,Nigeria,DR Congo,True,1,1,draw,2025-11-12,4981,dixon_coles,0.3074609743355712,0.3215265308616853,0.37101249480274356,True
2025-11-16,Portugal,Armenia,False,9,1,home,2025-11-12,4981,dixon_coles,0.97655006431053,0.018301208515073178,0.005148727174396776,True
2025-11-16,Azerbaijan,France,False,1,3,away,2025-11-12,4981,dixon_coles,0.015747468934541535,0.061345596840262494,0.9229069342251959,True
2025-11-16,Ukraine,Iceland,True,2,0,home,2025-11-12,4981,dixon_coles,0.5262327596777148,0.22489697253934118,0.24887026778294408,True
2025-11-16,Hungary,Republic of Ireland,False,2,3,away,2025-11-12,4981,dixon_coles,0.4848283119356672,0.29941439773475637,0.2157572903295765,True
2025-11-17,Netherlands,Lithuania,False,4,0,home,2025-11-12,4981,dixon_coles,0.9679832185419642,0.026244099883632577,0.005772681574403242,True
2025-11-17,Vanuatu,Fiji,True,2,0,home,2025-11-12,4981,dixon_coles,0.22252903405226215,0.2512670608137469,0.5262039051339911,True
2025-11-17,Cape Verde,Egypt,True,1,1,draw,2025-11-12,4981,dixon_coles,0.18716932435420047,0.3305589571719329,0.4822717184738668,True
2025-11-17,Montenegro,Croatia,False,2,3,away,2025-11-12,4981,dixon_coles,0.052612390917998686,0.14587585684547216,0.8015117522365292,True
2025-11-17,Czech Republic,Gibraltar,False,6,0,home,2025-11-12,4981,dixon_coles,0.9802737790915146,0.017523504638668665,0.0022027162698166013,True
2025-11-17,Germany,Slovakia,False,6,0,home,2025-11-12,4981,dixon_coles,0.6900907495744245,0.19969911163369472,0.11021013879188082,True
2025-11-17,Malta,Poland,False,2,3,away,2025-11-12,4981,dixon_coles,0.05636452721303794,0.1469018192626363,0.7967336535243257,True
2025-11-17,Bahrain,Somalia,False,1,2,away,2025-11-12,4981,dixon_coles,0.7889597529906447,0.17341940416859464,0.037620842840760976,True
2025-11-17,Northern Ireland,Luxembourg,False,1,0,home,2025-11-12,4981,dixon_coles,0.662623782049975,0.23686747432750732,0.10050874362251776,True
2025-11-17,Qatar,Zimbabwe,False,1,2,away,2025-11-12,4981,dixon_coles,0.5758667168499496,0.25109806347076197,0.1730352196792886,True
2025-11-17,Finland,Andorra,False,4,0,home,2025-11-12,4981,dixon_coles,0.7257101347030404,0.2165979806497601,0.05769188464719963,True
2025-11-17,Madagascar,Equatorial Guinea,True,2,0,home,2025-11-12,4981,dixon_coles,0.38147235373200966,0.2987262369789843,0.319801409289006,True
2025-11-17,Mozambique,Chad,True,2,2,draw,2025-11-12,4981,dixon_coles,0.6696828356555978,0.22483993088999057,0.10547723345441166,True
2025-11-17,Comoros,Namibia,False,4,0,home,2025-11-12,4981,dixon_coles,0.4892684611252098,0.27144398350307775,0.23928755537171245,True
2025-11-18,Spain,Turkey,False,2,2,draw,2025-11-12,4981,dixon_coles,0.879688411695149,0.07813180614230603,0.04217978216254486,True
2025-11-18,Belarus,Greece,True,0,0,draw,2025-11-12,4981,dixon_coles,0.06031955563721744,0.13401341891941512,0.8056670254433677,True
2025-11-18,Scotland,Denmark,False,4,2,home,2025-11-12,4981,dixon_coles,0.21700686477106074,0.27680167540966955,0.5061914598192698,True
2025-11-18,Sweden,Slovenia,False,1,1,draw,2025-11-12,4981,dixon_coles,0.4566708258146358,0.27828419356923007,0.26504498061613413,True
2025-11-18,United States,Uruguay,False,5,1,home,2025-11-12,4981,dixon_coles,0.19623639901399154,0.2985701305650236,0.5051934704209848,True
2025-11-18,Iraq,United Arab Emirates,False,2,1,home,2025-11-12,4981,dixon_coles,0.3808870188031068,0.3159179803498639,0.30319500084702916,True
2025-11-18,Bulgaria,Georgia,False,2,1,home,2025-11-12,4981,dixon_coles,0.12069163492060153,0.2055171203759166,0.673791244703482,True
2025-11-18,Mexico,Paraguay,True,1,2,away,2025-11-12,4981,dixon_coles,0.2975418326911206,0.33943457815463296,0.3630235891542464,True
2025-11-18,South Korea,Ghana,False,1,0,home,2025-11-12,4981,dixon_coles,0.6317661343305723,0.21187447693759248,0.1563593887318353,True
2025-11-18,Kosovo,Switzerland,False,1,1,draw,2025-11-12,4981,dixon_coles,0.21954261529755448,0.2526160934302917,0.5278412912721537,True
2025-11-18,Austria,Bosnia and Herzegovina,False,1,1,draw,2025-11-12,4981,dixon_coles,0.7982732507917901,0.13854052276895043,0.06318622643925964,True
2025-11-18,Dominican Republic,Martinique,False,0,0,draw,2025-11-12,4981,dixon_coles,0.5049838906345676,0.2529789844302001,0.24203712493523244,True
2025-11-18,Wales,North Macedonia,False,7,1,home,2025-11-12,4981,dixon_coles,0.4428345802150571,0.3007685961984875,0.25639682358645544,True
2025-11-18,Belgium,Liechtenstein,False,7,0,home,2025-11-12,4981,dixon_coles,0.9977355549298115,0.002132308671750434,0.00013213639843793898,True
2025-11-18,Saint Kitts and Nevis,Belize,False,2,6,away,2025-11-12,4981,dixon_coles,0.48023271780175186,0.2676547221645672,0.2521125600336809,True
2025-11-18,Antigua and Barbuda,Guyana,False,1,4,away,2025-11-12,4981,dixon_coles,0.04238018699592127,0.10268154661318842,0.8549382663908904,True
2025-11-18,Iran,Uzbekistan,True,0,0,draw,2025-11-12,4981,dixon_coles,0.39328770579441286,0.32387249060228357,0.28283980360330363,True
2025-11-18,Guatemala,Suriname,False,3,1,home,2025-11-12,4981,dixon_coles,0.44474657695113384,0.315356368575249,0.2398970544736171,True
2025-11-18,Panama,El Salvador,False,3,0,home,2025-11-12,4981,dixon_coles,0.7304220172350919,0.19397408743968922,0.07560389532521893,True
2025-11-18,Jamaica,Curaçao,False,0,0,draw,2025-11-12,4981,dixon_coles,0.5031999629240502,0.2798711055040301,0.2169289315719196,True
2025-11-18,Trinidad and Tobago,Bermuda,False,2,2,draw,2025-11-12,4981,dixon_coles,0.8421667872331762,0.09738737690957244,0.060445835857251204,True
2025-11-18,Costa Rica,Honduras,False,0,0,draw,2025-11-12,4981,dixon_coles,0.607080126728567,0.23221874605191978,0.160701127219513,True
2025-11-18,Faroe Islands,Kazakhstan,True,1,0,home,2025-11-12,4981,dixon_coles,0.3867020340084466,0.3335973545275962,0.27970061146395736,True
2025-11-18,Haiti,Nicaragua,True,2,0,home,2025-11-12,4981,dixon_coles,0.5816714008091753,0.2394358999186217,0.17889269927220286,True
2025-11-18,Ecuador,New Zealand,True,2,0,home,2025-11-12,4981,dixon_coles,0.5777037457876506,0.3344384063781519,0.08785784783419741,True
2025-11-18,Romania,San Marino,False,7,1,home,2025-11-12,4981,dixon_coles,0.9824150932829334,0.015789549924914083,0.0017953567921526396,True
2025-11-18,Colombia,Australia,True,3,0,home,2025-11-12,4981,dixon_coles,0.5795475809093047,0.2598283216298567,0.16062409746083875,True
2025-11-18,Cyprus,Estonia,False,2,4,away,2025-11-12,4981,dixon_coles,0.48097215571428653,0.2709438072080192,0.2480840370776941,True
2025-11-18,Angola,Zambia,False,3,2,home,2025-11-12,4981,dixon_coles,0.491380438395205,0.29577473593275105,0.21284482567204394,True
2025-11-18,Morocco,Uganda,False,4,0,home,2025-11-12,4981,dixon_coles,0.8351539000125371,0.13350645741542017,0.03133964257204272,True
2025-11-18,Oman,Ivory Coast,False,0,2,away,2025-11-12,4981,dixon_coles,0.17971658758693654,0.3267260759850994,0.493557336427964,True
2025-11-18,Guinea,Niger,True,1,1,draw,2025-11-12,4981,dixon_coles,0.4377763972993986,0.26758570635093476,0.29463789634966675,True
2025-11-18,Kenya,Senegal,True,0,8,away,2025-11-12,4981,dixon_coles,0.04684433348057097,0.1506254128150891,0.80253025370434,True
2025-11-18,Benin,Burkina Faso,True,0,3,away,2025-11-12,4981,dixon_coles,0.2590837419530817,0.26158337044548347,0.4793328876014348,True
2025-11-18,Japan,Bolivia,False,3,0,home,2025-11-12,4981,dixon_coles,0.791422347966304,0.1353435061051635,0.07323414592853256,True
2025-11-18,Mali,Jordan,True,3,2,home,2025-11-12,4981,dixon_coles,0.5062053718221589,0.3109585628969812,0.18283606528085994,True
2025-11-18,Kuwait,Gambia,True,2,2,draw,2025-11-12,4981,dixon_coles,0.1589606452231303,0.21121601945146942,0.6298233353254004,True
2025-11-18,Lesotho,Malawi,True,0,1,away,2025-11-12,4981,dixon_coles,0.2695470189254666,0.3275509035914448,0.4029020774830885,True
2025-11-18,Maldives,Philippines,False,0,2,away,2025-11-12,4981,dixon_coles,0.16783483670111835,0.20776990778070234,0.6243952555181794,True
2025-11-18,Saudi Arabia,Algeria,False,0,2,away,2025-11-12,4981,dixon_coles,0.26542300905349164,0.2780651044048819,0.4565118865416265,True
2025-11-18,Yemen,Bhutan,True,7,1,home,2025-11-12,4981,dixon_coles,0.9112884262296829,0.07388759611731743,0.014823977652999717,True
2025-11-18,Brunei,Lebanon,False,0,3,away,2025-11-12,4981,dixon_coles,0.009727107764565542,0.05221200260879219,0.9380608896266422,True
2025-11-18,Bangladesh,India,False,1,0,home,2025-11-12,4981,dixon_coles,0.20317263526675483,0.34648323884024435,0.45034412589300077,True
2025-11-18,Hong Kong,Singapore,False,1,2,away,2025-11-12,4981,dixon_coles,0.6656364745672271,0.19562174287339978,0.1387417825593732,True
2025-11-18,Sri Lanka,Thailand,False,0,4,away,2025-11-12,4981,dixon_coles,0.06900980841085429,0.19813876469127711,0.7328514268978686,True
2025-11-18,Turkmenistan,Taiwan,False,3,1,home,2025-11-12,4981,dixon_coles,0.7241480867620189,0.16379864188014265,0.11205327135783835,True
2025-11-18,Pakistan,Syria,False,0,5,away,2025-11-12,4981,dixon_coles,0.007812056846030188,0.06284148006342263,0.9293464630905472,True
2025-11-18,Timor-Leste,Tajikistan,True,0,5,away,2025-11-12,4981,dixon_coles,0.020133933305641658,0.08193674333432094,0.8979293233600374,True
2025-11-18,Malaysia,Nepal,False,1,0,home,2025-11-12,4981,dixon_coles,0.7889307453401023,0.15791062918698207,0.053158625472915416,True
2025-11-18,Brazil,Tunisia,True,1,1,draw,2025-11-12,4981,dixon_coles,0.5844911778715398,0.2842026914083645,0.13130613072009573,True
2025-11-18,Canada,Venezuela,True,2,0,home,2025-11-12,4981,dixon_coles,0.4152413204872747,0.2901230907445171,0.29463558876820817,True
2025-11-18,Chile,Peru,True,2,1,home,2025-11-12,4981,dixon_coles,0.3522365884498837,0.3844331372940769,0.2633302742560395,True
2025-11-19,Laos,Vietnam,False,0,2,away,2025-11-12,4981,dixon_coles,0.04411699815641261,0.09081491176202439,0.8650680900815628,True
2025-11-20,Papua New Guinea,Fiji,False,2,0,home,2025-11-12,4981,dixon_coles,0.3963618274770843,0.22118673869727007,0.3824514338256457,True
2025-11-20,Vanuatu,Solomon Islands,True,2,1,home,2025-11-12,4981,dixon_coles,0.20733317803773488,0.2737196478061076,0.5189471741561577,True
2025-11-23,Papua New Guinea,Vanuatu,False,2,2,draw,2025-11-12,4981,dixon_coles,0.567424368950691,0.21583316881192638,0.21674246223738255,True
2025-11-25,Mauritania,Kuwait,True,0,2,away,2025-11-12,4981,dixon_coles,0.3966821590436127,0.35042861755521304,0.2528892234011746,True
2025-11-25,Syria,South Sudan,True,2,0,home,2025-11-12,4981,dixon_coles,0.5850947991419717,0.261124895567073,0.15378030529095515,True
2025-11-25,Palestine,Libya,True,0,0,draw,2025-11-12,4981,dixon_coles,0.28381862899869914,0.3096423372380809,0.40653903376322,True
2025-11-26,Oman,Somalia,True,0,0,draw,2025-11-12,4981,dixon_coles,0.6924229313080739,0.25672123636481625,0.050855832327109905,True
2025-11-26,Bahrain,Djibouti,True,1,0,home,2025-11-12,4981,dixon_coles,0.8118084743706759,0.1336341486719799,0.054557376957344146,True
2025-11-26,Sudan,Lebanon,True,2,1,home,2025-11-12,4981,dixon_coles,0.3294090025577426,0.4311965885992522,0.23939440884300514,True
2025-11-26,Comoros,Yemen,True,4,4,draw,2025-11-12,4981,dixon_coles,0.5965802358366772,0.23602424020932,0.16739552395400287,True
2025-12-01,Tunisia,Syria,True,0,1,away,2025-11-12,4981,dixon_coles,0.6704577282600857,0.2441588991479029,0.08538337259201148,True
2025-12-01,Qatar,Palestine,False,0,1,away,2025-11-12,4981,dixon_coles,0.5482636807844881,0.22772495391326694,0.22401136530224505,True
2025-12-02,Egypt,Kuwait,True,1,1,draw,2025-11-12,4981,dixon_coles,0.7647674331298319,0.1809846422129856,0.05424792465718237,True
2025-12-02,Morocco,Comoros,True,3,1,home,2025-11-12,4981,dixon_coles,0.8238961638638097,0.14055139947842196,0.0355524366577683,True
2025-12-02,Saudi Arabia,Oman,True,2,1,home,2025-11-12,4981,dixon_coles,0.40229365969092423,0.36712023286300793,0.23058610744606772,True
2025-12-03,Algeria,Sudan,True,0,0,draw,2025-11-12,4981,dixon_coles,0.6564710643832251,0.2448600636005243,0.09866887201625049,True
2025-12-03,Iraq,Bahrain,True,2,1,home,2025-11-12,4981,dixon_coles,0.4210486377713929,0.3368279376337199,0.24212342459488703,True
2025-12-03,Jordan,United Arab Emirates,True,2,1,home,2025-11-12,4981,dixon_coles,0.35465819322921893,0.3019744072167678,0.3433673995540132,True
2025-12-04,Palestine,Tunisia,True,2,2,draw,2025-11-12,4981,dixon_coles,0.0992557045322696,0.28307113797342376,0.6176731574943066,True
2025-12-04,Qatar,Syria,False,1,1,draw,2025-11-12,4981,dixon_coles,0.6043819091427836,0.20222689787202,0.19339119298519636,True
2025-12-05,Oman,Morocco,True,0,0,draw,2025-11-12,4981,dixon_coles,0.05492232375505239,0.22766098929620507,0.7174166869487426,True
2025-12-05,Comoros,Saudi Arabia,True,1,3,away,2025-11-12,4981,dixon_coles,0.20202531858572997,0.30156168747584244,0.49641299393842775,True
2025-12-06,Kuwait,Jordan,True,1,3,away,2025-11-12,4981,dixon_coles,0.11377803038065584,0.2130047562573268,0.6732172133620173,True
2025-12-06,United Arab Emirates,Egypt,True,1,1,draw,2025-11-12,4981,dixon_coles,0.18897471895449286,0.32424773942873153,0.4867775416167756,True
2025-12-06,Bahrain,Algeria,True,1,5,away,2025-11-12,4981,dixon_coles,0.11110840723022923,0.20317955663350537,0.6857120361362654,True
2025-12-06,Sudan,Iraq,True,0,2,away,2025-11-12,4981,dixon_coles,0.19726317961821443,0.39481460738145474,0.40792221300033094,True
2025-12-07,Syria,Palestine,True,0,0,draw,2025-11-12,4981,dixon_coles,0.3178518602021634,0.30208134577163986,0.3800667940261966,True
2025-12-07,Qatar,Tunisia,False,0,3,away,2025-11-12,4981,dixon_coles,0.1670195622937659,0.25523427404034577,0.5777461636658883,True
2025-12-08,Morocco,Saudi Arabia,True,1,0,home,2025-11-12,4981,dixon_coles,0.6278695060169713,0.2844729856577312,0.08765750832529737,True
2025-12-08,Oman,Comoros,True,2,1,home,2025-11-12,4981,dixon_coles,0.3859647498265707,0.3264715197197296,0.28756373045369993,True
2025-12-09,Egypt,Jordan,True,0,3,away,2025-11-12,4981,dixon_coles,0.5011153782560165,0.30427985985717276,0.19460476188681075,True
2025-12-09,United Arab Emirates,Kuwait,True,3,1,home,2025-11-12,4981,dixon_coles,0.6434339100034709,0.2366992674058892,0.11986682259063977,True
2025-12-09,Algeria,Iraq,True,2,0,home,2025-11-12,4981,dixon_coles,0.5584766049976002,0.2634161695083348,0.17810722549406516,True
2025-12-09,Bahrain,Sudan,True,3,1,home,2025-11-12,4981,dixon_coles,0.3360930596057683,0.39462627799537614,0.2692806623988555,True
2025-12-11,Morocco,Syria,True,1,0,home,2025-11-12,4981,dixon_coles,0.8452559097560131,0.12538265859378048,0.029361431650206382,True
2025-12-11,Palestine,Saudi Arabia,True,1,2,away,2025-11-12,4981,dixon_coles,0.19873975685490983,0.32139733170212986,0.4798629114429603,True
2025-12-12,Jordan,Iraq,True,1,0,home,2025-11-12,4981,dixon_coles,0.3720021384707576,0.31992290048768923,0.30807496104155296,True
2025-12-12,Algeria,United Arab Emirates,True,1,1,draw,2025-11-12,4981,dixon_coles,0.546816051633503,0.2542317123473058,0.19895223601919132,True
2025-12-15,Saudi Arabia,Jordan,True,0,1,away,2025-11-12,4981,dixon_coles,0.3386073415125713,0.3271263263035768,0.33426633218385193,True
2025-12-15,Morocco,United Arab Emirates,True,3,0,home,2025-11-12,4981,dixon_coles,0.6717186073502492,0.2459819693107049,0.08229942333904584,True
2025-12-18,Jordan,Morocco,True,2,3,away,2025-11-12,4981,dixon_coles,0.08172434962460227,0.2245345005916514,0.6937411497837465,True
2025-12-21,Morocco,Comoros,False,2,0,home,2025-11-12,4981,dixon_coles,0.8942339677487348,0.08579705125017842,0.019968981001086773,True
2025-12-22,Mali,Zambia,True,1,1,draw,2025-11-12,4981,dixon_coles,0.5963662811398192,0.27601779634119833,0.12761592251898232,True
2025-12-22,South Africa,Angola,True,2,1,home,2025-11-12,4981,dixon_coles,0.36154786694002394,0.37096185829124834,0.2674902747687278,True
2025-12-22,Egypt,Zimbabwe,True,2,1,home,2025-11-12,4981,dixon_coles,0.6249503190194277,0.2916019890646509,0.08344769191592127,True
2025-12-23,Senegal,Botswana,True,3,0,home,2025-11-12,4981,dixon_coles,0.7896660317377985,0.16338777061114343,0.04694619765105795,True
2025-12-23,Nigeria,Tanzania,True,2,1,home,2025-11-12,4981,dixon_coles,0.5496447220576659,0.3288059657615998,0.1215493121807343,True
2025-12-23,Tunisia,Uganda,True,3,1,home,2025-11-12,4981,dixon_coles,0.5638751443453023,0.31754050803193923,0.1185843476227586,True
2025-12-23,DR Congo,Benin,True,1,0,home,2025-11-12,4981,dixon_coles,0.5134634666264533,0.28511855798718194,0.2014179753863647,True
2025-12-24,Burkina Faso,Equatorial Guinea,True,2,1,home,2025-11-12,4981,dixon_coles,0.6027304805935758,0.24934864261628426,0.14792087679013985,True
2025-12-24,Algeria,Sudan,True,3,0,home,2025-11-12,4981,dixon_coles,0.6564710643832251,0.2448600636005243,0.09866887201625049,True
2025-12-24,Ivory Coast,Mozambique,True,1,0,home,2025-11-12,4981,dixon_coles,0.6474052644051376,0.23788231876793547,0.11471241682692698,True
2025-12-24,Cameroon,Gabon,True,1,0,home,2025-11-12,4981,dixon_coles,0.533446213034143,0.2743166448324357,0.19223714213342136,True
2025-12-26,Angola,Zimbabwe,True,1,1,draw,2025-11-12,4981,dixon_coles,0.4561948286012605,0.3817510261726284,0.16205414522611103,True
2025-12-26,Egypt,South Africa,True,1,0,home,2025-11-12,4981,dixon_coles,0.4278680356806812,0.3530950017500994,0.21903696256921945,True
2025-12-26,Zambia,Comoros,True,0,0,draw,2025-11-12,4981,dixon_coles,0.4266149186915514,0.2827397690467326,0.29064531226171614,True
2025-12-26,Morocco,Mali,False,1,1,draw,2025-11-12,4981,dixon_coles,0.531498823218578,0.3320992817764466,0.13640189500497557,True
2025-12-27,Benin,Botswana,True,1,0,home,2025-12-27,5197,dixon_coles,0.4630673150720765,0.2981922634030434,0.2387404215248803,True
